"disfavoured.word","response.lower","entrained","interlocutor.SES","session.order","set","group","participantID","stimuli.order","f","experiment"
"chapel","church",0,"L",1,1,"no prime","4ea64ff5ab8259d646b56b80d7373dedf15ec145",6,0,"experiment 1"
"chapel","church",0,"L",1,1,"no prime","fc8c9c87aaf97503e650c9f5a855b78215ee47ed",6,0,"experiment 1"
"chapel","",0,"L",1,1,"no prime","c9b2831bdfee1d3027793ead58d1c1c455224d4c",6,0,"experiment 1"
"chapel","church",0,"L",1,1,"no prime","e9ef2f61c247b8cb4df923e445e2335bd8d39752",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","2a6c5ceac8294aee2a8ca35cd99178307c4594cf",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","593d98827e695b7327bf6ee1ac15f892340aebf1",6,0,"experiment 1"
"chapel","church",0,"L",1,1,"no prime","4f85324d487a42170d1d4722c7ed1cc542f86103",6,0,"experiment 1"
"chapel","church",0,"L",1,1,"no prime","b1366cc2b41534f4110be00f586890b94a169ad9",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","646113df3939fce0e1402270ae629fc6ad23e23c",6,0,"experiment 1"
"chapel","church",0,"L",1,1,"no prime","119cb0891c30160ef4a9b36706b73193b02187bb",6,0,"experiment 1"
"chapel","chaple",0,"L",1,1,"no prime","bedc2c4881a8e0eb13a84ffa9cd6f73bbc38bf0a",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","91fdd6580b0944c1b752f34adbbf230ef9b522f0",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","23db3ac7ac437a3d59fc4219cc84fc90562b72c1",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","8fa6c60ac1c98efc113301e54b0b9be370d2e552",6,0,"experiment 1"
"chapel","church",0,"L",1,1,"no prime","e64b83b74c419beb4aa1dadfd0468c3371ffe1fe",6,0,"experiment 1"
"chapel","church",0,"L",1,1,"no prime","785b31cdb095bf8ca2e3bee23ae1381271560bbc",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","e2d813385d6da8487d5a6780296fe313bc08fba1",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","fad7d64f0dee2ec44e7cf184435282e7a3b83e62",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","388d9cbe24a95736a082209e85a777b462300bad",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","88035f341a0060eada46729c0f94c6701f614ccd",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","232e1752d1fec35337ba2822c198f455e32e36a1",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","141778a106365ab27938982bd036aefd6cf92aeb",6,0,"experiment 1"
"chapel","chapel",1,"L",1,1,"no prime","fbd702a502d91d60708ff33251fab3ee1dec0c78",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","23b55dfe5453f6e71a416f6b4e3cb1151b5ff1fa",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","f1a1ba3ed2437521d288295ccf4ff89ccb5ded50",6,0,"experiment 1"
"chapel","chapel",1,"L",2,1,"no prime","de9b9f294436f1c49aea78ce0aa0747a1010a793",6,0,"experiment 1"
"chapel","chapel",1,"L",2,1,"no prime","c4df7df8017c187464c4fca6426703effffee5af",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","96213dfd1676e9686eb4165d92bbf868e35bc7d9",6,0,"experiment 1"
"chapel","chapel",1,"L",2,1,"no prime","d4798fdcc0941173f47f9ab9277dea5b9575b302",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","82ad8338385327498e201ef8c006d4561d6833b3",6,0,"experiment 1"
"chapel","chapel",1,"L",2,1,"no prime","d517672ab2b56d52108c4ab49ef88cf73a5a5ebf",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","369b401bf3661dd21dbce65ff974dd5d0c031dab",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","f4b3b1b5ea604fd620db6c895ef607f446a8afbe",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","db3ad722df5f690133ff7a2101c1a12d56ec7113",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","94c6c1e9c3f40598d6ce84fb03d030a0ceb977cb",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","579ea59d19f1957a5b6953771958ff651a4c6f79",6,0,"experiment 1"
"chapel","placeofworship",0,"L",2,1,"no prime","162663444e3a7853b6e98ce3c9aba2e14f933832",6,0,"experiment 1"
"chapel","chapel",1,"L",2,1,"no prime","bceae4fd303b2b70d335fe34c5448825264c26fc",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","228d0dd1eb0acdb10b9d070393263bba5407f5e1",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","bf78df775031642093de3b720ebc2f338587be1b",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","57f7be12bbce500e7329d33e13b0e9a1d205ad02",6,0,"experiment 1"
"chapel","chapel",1,"L",2,1,"no prime","885e3a447068b46339c984d1777c3ddb7675530b",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","88c30f85380f07f0d4f83303367fc5f88b8801b2",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","94f607a27f2ba9bc089ce1188e81a7179ab3e769",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","709f3b14db2f10fb0a6652b4fe305b17f2cc1466",6,0,"experiment 1"
"chapel","chapel",1,"L",2,1,"no prime","b11832619a48a3ea6fd144b5b03812e3083b34ec",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","7eed6a5632dc463c336bff0e5121fea3ff066a65",6,0,"experiment 1"
"chapel","church",0,"L",2,1,"no prime","d6d0f635068072790cb53d866ffd1b405824909e",6,0,"experiment 1"
"chapel","chapel",1,"L",2,1,"no prime","efc86d6588703af576d0807f56e96582e7b2c8d6",6,0,"experiment 1"
"chapel","chapel",1,"L",2,1,"no prime","f7c8a63a67c3e0025afd02279348158153c67883",6,0,"experiment 1"
"chapel","chapel",1,"L",2,1,"no prime","27f76476e4cb6cc39d67dd01664703516e94e01d",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","3649bef0b03fc1c41a434956a6ea9a43f0090062",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","dea0be2211229b7e60eaea92f877052936e0ad6f",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","35af1f8081dd02dc3de3f43697cd7ca9a36ea30e",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","6cec1d442218be6d22d097bfa5032d825242c1ba",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","7fefa1ccae1cf7bb8cc2f651e89c4aca2f84796c",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","14a0a5f6dd49b37a9dc361f42dbcd376c1fa1346",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","7cc015ad89e8725d6f84f3819e2616b32aea2867",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","cea76916ac43069c6cddf08bc9a7ddecf24d4fcd",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","c21ef259d4c7d5599b29803443f1c9a1c6d30a14",6,0,"experiment 1"
"chapel","churhc",0,"H",2,1,"no prime","5354054735d4c389d4217f95dd885b4895931399",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","f9d1f110c6150857f160a26e7586e2b1b256cbdd",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","e86b86f24e343dc630c9a27ce3b84a432d80776a",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","bf67938f3846f72a25e71283b4133efac3228ab3",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","c47ef2ee92e5246e0b650ab3574049ed5a3f21ec",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","f35c47179c14434c54f71a591f90b000e96cbe62",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","caa6c441bcd98d4116c8a258e7b3c0b1b0eb0f62",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","5a18a50022a6d6ccdc098ce1e7d0be05d627d058",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","49dc132587c1d7748243891e366433fc9738a977",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","6884c7b5f1c6263a978e770142009d76ff12033d",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","7d08c8f1cfb85b42cd48b7847e447adcc36f0c29",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","53721adc7dbead2af8407ea7c6767d57f2c740cc",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","571ee092a869ecc09740c01a4cae424dfd24b11a",6,0,"experiment 1"
"chapel","jesus",0,"H",2,1,"no prime","aa8ee6a4080d5ae1250c61b5cfcb72c76d188d93",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","fdcc953049903fd381969d098189fbb1467da1e0",6,0,"experiment 1"
"chapel","chapel",1,"H",2,1,"no prime","d4eb286f0affc18546e935a19a5f819e815152e7",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","8980f929a904527fe2db30a1d19e12e70f6822ad",6,0,"experiment 1"
"chapel","church",0,"H",2,1,"no prime","cd2a71df4a59113c44ef6c6a6c98b46099a1cb79",6,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","fc2f3864bae1b1db60154104e8ffe03f04a039c8",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","62ba14e06e81ef0703b63f58d50e2c95dbf6c521",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","00904d9e9077ef6e5d1108ff0ac82fff697e614d",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","c88933ebec85f8e42ce556fdcd45d93883aaea19",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","d53ef7adb23762e7350c2d61f3d40c33695d59fc",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","936a44b9cd3bbf0a384778937e112c994c636b26",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","d29930a804058d26bf2340b5d2cf0f2234b00491",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","feeddd4f78f0e81648f9d05501fe5406e2c3b08f",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","e354ac7eaf3a2ae2741763f6f00756610f4af038",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","0ae43b6bf83b2e0f02735a6b75ba53bb2a250532",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","be65d3fb07a0838ae5c4494b9679d6250271150e",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","a6e5b220ce5feda0db13604e49fa9726b1f687d6",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","fe3c5fc86cc4704acabfb85585b599c62beeb3aa",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","db74f9a72103e9f74b246279cfe76555585f86b6",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","699b628494685dc552998c05262fb7107c7330ed",7,0,"experiment 1"
"toad","amphibian",0,"H",1,1,"no prime","0a9e0aa15f18aec2e47e7bf9eb7dcc00bae38763",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","6b0d6b8eca26fe24d4bc658f0353bf4fd7d17157",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","b6352a3c9903116e90280414447c92230c0c4105",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","5ba72b04a6331ef8a418905d5929c5b58a3dacfd",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","12ce0db00e47f8edff73a56c42d3d57b565f483f",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","267000c6e84060105981a0bb41273295039e7479",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","0deb90de2933b848357f733a8a5570152dc3a656",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","58e6a036b12d25e8f4bd4db5c9613d30949ab626",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","42bb7cbabbbf88a555e70c605dd71d8cb6a67726",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","85a0bbc461aab5f312ecee44b2c49f4773328263",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","0f15dec44214bda7ac8686b7a1ebebbb3835bbc7",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","3402e88484f3a657e306f5888e86c652b2abbca1",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","1cfe3ae2f522c99e03f1a8de388289eab4ca4bb3",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","e574a1c54a7d4dbd668fe32bdb08408db84a6124",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","c5461fb3df34f92cece719d211a41381f0d8284b",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","0f6bb6f9a82a2830206ac2b0a49cc5b526f4c578",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","1ae5fdb3801bc575d4ccd479ba82c5909c9688ba",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","7e43ac84d3fcaa464773b37e84ae21fd43b4f671",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","7674af8a90cc342f30a542a8e9d832e3b3ada406",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","7951f2cdc399bf5bd8b0e35a73fc4b381c4bed33",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","caeb1feb2225f92e40934ea62bf4ffaf89cbea80",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","c26a6ecee27b10b0f6a61db458b45399ab32159a",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","b2812366a195cc7a65833c0ea541bc0470f78f7f",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","f9583bf8055758a4d350384d6a6aab79eb4824cc",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","9a84d8245c70bee23717f2ac0c01da9b77f6e22c",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","84b5c8783910c396bd5af9547813152d4e9ea77b",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","10118832f20a42ca9ca828da2e8fcd48a207f256",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","a4eea5553e230985c1ea5195f7eb77d3d428ad7e",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","6e92fcef4028bb65206aac6b2e74d9d524115baf",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","25aa691040e3798ddf285776cddad172ba90d769",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","48aa63e709c5eb37b063e70e8428e1750a1fa29e",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","9fb39a6d9690d2f922dd76e52838718cf13ddd42",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","4e113922b98c2366c74ad589a405e128d2f09b98",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","4b37aedfae007a2fbe5ff11db1288bdf8b93a7b2",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","24424951ec431287906b0e6d3788c05c1d59af0c",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","c58bdb9b929e8bd6f293e218c8ff2d15bed112e8",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","7bce413172fa069cf6012eca2dca9298a625ab5a",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","213b949e2a01f33488784b1d5ff308b9aa03bff6",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","60977a0c21d2cca73ee270fecf6285124c2416f6",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","4f2e2ed997b598ac5ad3194dad51c209f8ae9d61",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","6966f0931ee30502666852bfd9282f73adf39cf1",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","462229963959fdfa85f9baedb9a5108435ab7fa5",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","db44212347c01eb9b17283c4fb89a713f62f21b5",7,0,"experiment 1"
"toad","toad",1,"L",2,1,"no prime","d5306cf6019de7c727da748ad116ee8809f0b5d0",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","921c1e4e0530da72a02848a0ab627af5f3e18695",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","d2b327ef16bf9fe7242ae4ebe079b45b6fb06eaf",7,0,"experiment 1"
"toad","toad",1,"L",2,1,"no prime","45e72b936f4a61c20f71d594d263093cb93508d7",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","e85bf5bba6a3ff97686871436189da599ecffaa0",7,0,"experiment 1"
"toad","toad",1,"L",2,1,"no prime","f69e361cfb885a58097d59fbacf5de21c52f0201",7,0,"experiment 1"
"toad","toad",1,"L",2,1,"no prime","0b8312fa5f0f5643a9014a28bed0c1e881d78589",7,0,"experiment 1"
"toad","toad",1,"L",2,1,"no prime","8e3e764e9bbe52b740807d68ddaf01b16b2fde7d",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","c777126b491a313ba4750ad3908370d9c9f93188",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","0145a7fc9dd096d7419a46dbdee3e1abd569223f",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","1180de389df859f523fd99321c62603fe8b4cc6e",7,0,"experiment 1"
"toad","toad",1,"L",2,1,"no prime","9b8ae110747fb06429f67a0ac6d23819655b2d80",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","6b28368167370d6391a844b3583cad1625bebef9",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","2adba5364d326287b977be4cfaf9fd65472a6744",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","8b9946fc7b5f68b0a6521b25e03dc34fec1a33ae",7,0,"experiment 1"
"toad","toad",1,"L",2,1,"no prime","75ed65bb6d8f023da74c31a5d5a81195ef5d4eb3",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","910a16866b26c9994e04759718bc8c91fe2adab6",7,0,"experiment 1"
"toad","toad",1,"L",2,1,"no prime","69f9fd1e7b5d72d0e00280f2822214a0cd38b5eb",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","b7258b877524c800dc564b681b2b97052e656817",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","6727af98c8fd8985d4067d8676e40c7c1d7a3312",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","62e898ff2ca0ad5d68d82f1f2bfd6b09cbe2adb8",7,0,"experiment 1"
"toad","frog",0,"L",2,1,"no prime","63b86bc4543b3b976238a308aedb5843086ad607",7,0,"experiment 1"
"toad","toad",1,"L",2,1,"no prime","46a90e5e60bff735df36e031593fd18958359a82",7,0,"experiment 1"
"toad","toad",1,"L",2,1,"no prime","fa6f610ac4141918bf967cced76e3fb94cdf82b9",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","f75a22a4958f1b9fa0c1c2c58f518b250c278f5e",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","930e5549449163b32bb273949176fe3b66c7b5b5",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","234a04cafb72fd63598c1f1fde1a7e11840b60fa",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","0d5f62cebd7145c5338e5f41196da6ed8271ffa4",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","c999dcc33d4158d34d629b963449df4e3e7bdb37",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","49c1514cb90240b7ff201e40f5d3490104b1c1b8",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","19eadbbab91c09803dd9272f8467bf9d103d53a3",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","0018b72973ef168e5fdf6cf941b8456101e75b03",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","961d032cab8e25aad6c1ef0eb607f0802b163bd4",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","ed99170b4fd94dfe6ee91fe760fc51213c5f5811",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","eb970da0366e3e63a6147d4072775fadb34b839f",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","72bc411c97e58142a318d22852ff77b1f09dc404",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","9dcf99e506f9a86c93657edf0bedf08028f2e3e6",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","880e21f7f116351d56b78a845471e32c98d9d05a",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","1bc69aaa3513519b2e5c3bac6be37c1700a00a1f",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","967e18ab2e452e29ba50dc6bad172f88ac584afd",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","be3a4bf0acd75184a416f4fbfc8a93b3a75e91a2",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","978d7e7d6ca7adc5358da74e5c52c7254b18d121",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","574394d96fb0d43e4abd2452e6854829888dd965",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","dea4be8ec19451897541bb9859796153b30e75c9",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","013f696893e5b34fb881c09dd2ab29ced6a879d7",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","a9cdbe6553fa0cea78c8b0d60c8624a287839144",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","b8d2861612c7499ac6f6cb06f64f28ddf6077265",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","ea293119d61fcc9bc1790a1065f9f2093e683149",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","31bba11adc7cffea78ff62703ffa0f93c4c1a90a",7,0,"experiment 1"
"toad","toad",1,"H",2,1,"no prime","7e73367a9691ae390ffc55835eeffbb63571c2b7",7,0,"experiment 1"
"toad","frog",0,"H",2,1,"no prime","c0cb4e0def49c697883002522dc35200ce22e312",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","75d206003072129bb621d32ee9f80fb2a500f5c1",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","2f538c77b2b7d66afe1f0b736c581a799f941453",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","030e9ae748db4c8ca36f5bef71119d70ebbfaf6e",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","e45e7040780d41503fb68b6ab75f46c67dc809b8",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","aab27406d502d7d187df42d21c8524118da03c5e",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","cd87264fa85ab6c20fe645f59b7ee0f69bc49ea3",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","187281057f5337f83c5b54c8a152ef2715125b80",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","0b57a415aa160996fcc056c98879858878f6bbcd",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","cb7e8e1be27f97e8962a816054b100d3e512742a",7,0,"experiment 1"
"toad","pumpkin",0,"H",1,1,"no prime","18c312bad1d17546c51892cbc3cfdc9f8e3e8ee2",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","d50f25e63c690cde38f8472327283516d9677374",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","a6fde1e28954281a516ffcdeb22e77fc73d63a08",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","4db19d7da6b1ef9356d5067a5f3ffb2c3f7340e5",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","a0745682ff0707eea012ebb09d8d4c1a7741e4f0",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","0a44352e38526c9c1468c995b53fa7457e79a2ae",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","778d3a0ed98ef3f0961e0b60b9a001be318cae1b",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","c63aa73ee3400ed0c427e179ae10f56556929c1b",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","8cbba4bcc82f7bb1de2b629b8e7cbdae15135ffb",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","071419ad3b32bbfaf1d5f658bc474e4e13bdb39a",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","82ab9e040fbafe2d3a6c2bf94241e2ca21461ba2",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","6f609a23fe7823760e10f1e56b505a4854d3a5c1",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","6076bee3e0f1edb3aae1dc925b0d91f7b4d5f54f",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","bbcd6a3f61d9581e2b77a771d0685f6daa6dca69",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","bfcbee699799cffaede778d655bcf9dceacb3972",7,0,"experiment 1"
"toad","frog",0,"H",1,1,"no prime","9d0f1b97cf76d001baac4edbbdf1ed55f8b90681",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","3c2601fdd75a270a9c8cd23863f71f133feee96e",7,0,"experiment 1"
"toad","toad",1,"H",1,1,"no prime","f909b82cee9dd4c96f425c4ea2005052d5aa715a",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","4af7b040d7416d1ac7bcdc0b4a3acc9b7c062b71",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","e11069a37da058b42cd4d15559890ca798c9b2fc",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","cc80fbedf28bbe3b6c37ef8dd2aa83772926be91",7,0,"experiment 1"
"toad","froggy",0,"L",1,1,"no prime","824c91e3f944545111881f0fa3b972ede41916bb",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","27c2f83cd4c56ebc060aaf150ad28b6c866c017d",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","4ea64ff5ab8259d646b56b80d7373dedf15ec145",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","fc8c9c87aaf97503e650c9f5a855b78215ee47ed",7,0,"experiment 1"
"toad","",0,"L",1,1,"no prime","c9b2831bdfee1d3027793ead58d1c1c455224d4c",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","e9ef2f61c247b8cb4df923e445e2335bd8d39752",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","2a6c5ceac8294aee2a8ca35cd99178307c4594cf",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","593d98827e695b7327bf6ee1ac15f892340aebf1",7,0,"experiment 1"
"toad","frog",0,"L",1,1,"no prime","4f85324d487a42170d1d4722c7ed1cc542f86103",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","b1366cc2b41534f4110be00f586890b94a169ad9",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","646113df3939fce0e1402270ae629fc6ad23e23c",7,0,"experiment 1"
"toad","toad",1,"L",1,1,"no prime","119cb0891c30160ef4a9b36706b73193b02187bb",7,0,"experiment 1"
